SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
a8f7c2292149194db102b1445f299e7c4cefa860980e45d049d07d4480c96d2f,1,,1583264734,176640,"['peexe', 'spreader', 'direct-cpu-clock-access']",hccwvcc,0.8157894736842105,4,75.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1583264734,4.76,"{'Malware Bazaar 4', 'Smoke Loader', 'Malware Hashes'}",5,[],"[('T1059.005', 'Visual Basic'), ('T1114.001', 'Local Email Collection'), ('T1547.001', 'Registry Run Keys / Startup Folder'), ('T1105', 'Ingress Tool Transfer'), ('T1055.012', 'Process Hollowing'), ('T1140', 'Deobfuscate/Decode Files or Information'), ('T1060', 'Registry Run Keys / Startup Folder'), ('T1503', 'Credentials from Web Browsers'), ('T1497.001', 'System Checks'), ('T1420', 'File and Directory Discovery'), ('T1053', 'Scheduled Task/Job'), ('T1071.001', 'Web Protocols'), ('T1081', 'Credentials in Files'), ('T1027', 'Obfuscated Files or Information'), ('T1053.005', 'Scheduled Task')]",malicious,87
0fc20e3e9fe037a0de30f8162d618a0b8e634bee0fa1bac1f1219a9adc4d6016,1,trojan.eqkk/vebzenpak,1499781254,106496,"['direct-cpu-clock-access', 'runtime-modules', 'peexe', 'checks-user-input']",Overhot9.exe,0.7894736842105263,2,,['MALWARE'],True,Desconocido,1499781254,2.22,set(),0,[],[],malicious,84
d8e97b327ea157afd377759204ca29d44475f50030e1321fa6ca4b05d9c4aed0,1,trojan.stopcrypt/variadic,1585662719,245760,"['spreader', 'peexe', 'direct-cpu-clock-access']",d8e97b327ea157afd377759204ca29d44475f50030e1321fa6ca4b05d9c4aed0.exe,0.7974683544303798,4,50.0,"['TROJAN', 'MALWARE']",False,,1585662719,4.88,"{'Phishing Campaign | Pegasus ', 'Callback Phishing Campaign | Pegasus |  Callback Phishing | https://safebae.org/', 'Callback Phishing Campaign | Pegasus', 'Callback Phishing Campaign | Pegasus | https://safebae.org/', 'Malware Hashes', 'yarex_vx-underground', 'remote-access.net - vt json upload', 'Malwarebazaar 5'}",14,[],"[('T1057', 'Process Discovery'), ('T1059.007', 'JavaScript'), ('T1105', 'Ingress Tool Transfer'), ('T1140', 'Deobfuscate/Decode Files or Information'), ('T1071.004', 'DNS'), ('T1029', 'Scheduled Transfer'), ('T1071.001', 'Web Protocols'), ('T1449', 'Exploit SS7 to Redirect Phone Calls/SMS'), ('T1024', 'Custom Cryptographic Protocol'), ('T1071', 'Application Layer Protocol'), ('T1027', 'Obfuscated Files or Information')]",malicious,79
474cad642b1cf88f8d7f922cbfd9b8a00d7fc0eb40cafc0877007ee2884f105f,1,trojan.vebzenpak/ponystealer,1288932633,126976,"['checks-user-input', 'peexe', 'spreader', 'runtime-modules', 'direct-cpu-clock-access']",selskabsrejse.exe,0.7792207792207793,1,,['MALWARE'],True,Desconocido,1288932633,3.52,{'Malware Bazar 11'},2,[],[],malicious,68
5fcc58948623192102c69e2d46c7bfa2256eb76e23a9e5b2543990ffa032d0cf,1,trojan.loki/mucc,1395208809,188416,['peexe'],Cyclades.exe,0.7631578947368421,2,,"['TROJAN', 'MALWARE']",True,Desconocido,1395208809,2.01,"{'Various Malware Families Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,81
daf1431aa226d954facb0e4f280ea21162b1b2f8eb675eddf056ef97ce12c4ef,1,trojan.mint/titirez,1620462707,269312,"['spreader', 'direct-cpu-clock-access', 'peexe']",reaLatimad,0.8289473684210527,4,50.0,"['TROJAN', 'MALWARE']",True,Desconocido,1620462707,4.72,"{'Malware Bazaar 4', 'Various Malware Families Hashes'}",4,[],[],malicious,39
5be78e39793850a5e7574939c9b240b4dc7681da60e748cdc47c3d3a0858bc25,1,,1591143106,271360,"['peexe', 'self-delete', 'checks-disk-space', 'detect-debug-environment', 'long-sleeps', 'direct-cpu-clock-access', 'spreader', 'cve-2014-3931', 'exploit']",ccjefjr,0.7763157894736842,5,75.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1591143106,6.25,"{'Malware Bazaar 4', 'Smoke Loader', 'Various Malware Families Hashes'}",5,[],"[('T1059.005', 'Visual Basic'), ('T1114.001', 'Local Email Collection'), ('T1547.001', 'Registry Run Keys / Startup Folder'), ('T1105', 'Ingress Tool Transfer'), ('T1055.012', 'Process Hollowing'), ('T1140', 'Deobfuscate/Decode Files or Information'), ('T1060', 'Registry Run Keys / Startup Folder'), ('T1503', 'Credentials from Web Browsers'), ('T1497.001', 'System Checks'), ('T1420', 'File and Directory Discovery'), ('T1053', 'Scheduled Task/Job'), ('T1071.001', 'Web Protocols'), ('T1081', 'Credentials in Files'), ('T1027', 'Obfuscated Files or Information'), ('T1053.005', 'Scheduled Task')]",malicious,82
40329aa70c46a8447073674eefc1bdcb43103f359e57c6d62b30ba947e67ec60,1,trojan.vebzenpak/ponystealer,1477408744,90112,"['runtime-modules', 'checks-user-input', 'peexe', 'direct-cpu-clock-access']",Redargue6.exe,0.8026315789473685,2,,"['TROJAN', 'MALWARE']",True,Desconocido,1477408744,2.25,set(),0,[],[],malicious,83
5345e44552a14502cc5f4d6e7bca0ebf222cda847905ae1d29effa24750c0250,1,trojan.injuke/stopcrypt,1587879784,285696,"['spreader', 'direct-cpu-clock-access', 'peexe']",5345e44552a14502cc5f4d6e7bca0ebf222cda847905ae1d29effa24750c0250.exe,0.8266666666666667,3,50.0,"['TROJAN', 'MALWARE']",False,,1587879784,6.06,"{'Various Malware Families Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,100
81cce625083e6605ae26986b9c8b6aabbcbad243d7cc92c47b50e14aa950a075,1,trojan.loki/fareit,1240395033,180224,"['checks-user-input', 'runtime-modules', 'peexe', 'direct-cpu-clock-access']",Poshestbaa.exe,0.8026315789473685,2,,['MALWARE'],True,Desconocido,1240395033,1.84,set(),0,[],[],malicious,100
0d08655dd9cabfda94e6e9f1ff68cd16ea64a5fc5dc4b85c43b5db2dbde96c1e,1,trojan.guloader/nsis,1632607007,894815,"['peexe', 'overlay', 'long-sleeps', 'runtime-modules', 'direct-cpu-clock-access']",0d08655dd9cabfda94e6e9f1ff68cd16ea64a5fc5dc4b85c43b5db2dbde96c1e.exe,0.7105263157894737,1,80.0,"['MALWARE', 'RAT']",True,Desconocido,1632607007,3.74,set(),0,[],[],malicious,74
1ea315e9248f2e83decd8b9a73335ce654e787c42083c6e21566cd9bc2f93eed,1,trojan.vebzenpak/agentwdcr,1426313181,184320,"['runtime-modules', 'checks-user-input', 'peexe', 'direct-cpu-clock-access']",Explanat.exe,0.7922077922077922,0,,[],True,Desconocido,1426313181,3.08,set(),0,[],[],malicious,43
a28e8b9eb2f43a1ca7bc6d668542d52d8a41644e23546bd3437eab9ed9d15b38,1,trojan.vebzenpak/ponystealer,1238444881,73728,"['runtime-modules', 'peexe', 'checks-user-input', 'direct-cpu-clock-access']",Kadmiumm6.exe,0.7012987012987013,0,,[],True,Desconocido,1238444881,3.21,{'Malware Bazar 11'},2,[],[],malicious,68
21c9e0035afa6d909b2149502034a349288bf50b93ab1bb1de30bc9116c4bd8c,1,,1598646343,353792,"['malware', 'self-delete', 'checks-disk-space', 'peexe', 'detect-debug-environment', 'long-sleeps', 'direct-cpu-clock-access', 'nxdomain', 'spreader']",partmgr.sys,0.8266666666666667,4,50.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1598646343,4.69,"{'C2 Servers & Virus Providers & Malware Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,88
c6df45e306dc81f63db83a79de7ac45b55867c3caf4e6d0b6ad82facc95ddfec,1,trojan.ponystealer/vbinject,1262692171,110592,"['checks-user-input', 'peexe', 'direct-cpu-clock-access', 'checks-cpu-name', 'runtime-modules']",UKAMPDYGTIGHEDEN.exe,0.7236842105263158,1,,['MALWARE'],True,Desconocido,1262692171,2.64,"{'https://www.threatweb.com/access/sha1_high_confidence_hashes.txt', 'Various Malware Families Hashes', 'Malwarebazaar 5'}",5,[],[],malicious,76
ec8e0184765abb22b340f933991201f364ca065127db8b73c95bbe6dc9f10aa1,1,trojan.bulz/mucc,1363812158,114688,"['checks-user-input', 'direct-cpu-clock-access', 'runtime-modules', 'spreader', 'peexe']",Latigo.exe,0.8311688311688312,1,,['MALWARE'],True,Desconocido,1363812158,3.34,{'Malware Bazaar 7'},2,[],[],malicious,91
39c6542eed54111b41269af0a620177cdd956144f35e97be9f6814d6b653bd25,1,trojan.vebzenpak/eqjg,1275345197,86016,"['peexe', 'checks-user-input', 'spreader']",PRINTE.exe,0.7402597402597403,1,,['MALWARE'],True,Desconocido,1275345197,2.26,set(),0,[],[],malicious,82
557e55bf2bc420daa7795501514f8e60b74dcbf371af4c46bd41528934012704,1,trojan.chapak/loki,1618866893,241664,"['spreader', 'direct-cpu-clock-access', 'self-delete', 'peexe']",fcfiwtj,0.7792207792207793,5,75.0,"['TROJAN', 'STEALER', 'MALWARE', 'EVADER']",False,,1618866893,2.18,{'Malware Hashes'},1,[],[],malicious,100
286447febcdd772fe14fb74b1768dc381ae5a1e4f8c7260de3db5991ce88f807,1,trojan.ponystealer/vebzenpak,1270282590,192512,"['self-delete', 'direct-cpu-clock-access', 'runtime-modules', 'peexe', 'checks-user-input']",Industriproduktion4.exe,0.7763157894736842,1,,"['BANKER', 'TROJAN', 'MALWARE']",True,Desconocido,1270282590,2.23,set(),0,[],[],malicious,82
7d5dff7be7a6f4b4d39ca0f4bc39bc5bcf00f6ac0e8fb42f7fcedea1239de30a,1,trojan.loki/pwsx,1595210661,215552,"['long-sleeps', 'peexe', 'checks-disk-space', 'spreader', 'self-delete', 'direct-cpu-clock-access', 'nxdomain', 'malware', 'detect-debug-environment', 'cve-2016-2569', 'exploit']",test,0.8157894736842105,4,50.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1595210661,4.85,"{'Various Malware Families Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,81
b3498937a71913d7101fafb04eb48a791106bec97e21839b2e1be8bb55a3f5fc,1,trojan.mucc/guloader,1382071104,147456,"['checks-user-input', 'runtime-modules', 'peexe']",petered.exe,0.8026315789473685,0,,[],True,Desconocido,1382071104,2.7,"{'Various Malware Families Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,96
956ec30b9191b8755a1b879822317ccda7be9a0284a4df1f1f3efd53669f8928,1,trojan.barys/guloader,1391811139,102400,"['checks-user-input', 'peexe', 'direct-cpu-clock-access', 'runtime-modules', 'spreader']",ARBEJDSPSYKOLOGIEN.exe,0.75,1,80.0,['MALWARE'],True,Desconocido,1391811139,2.66,{'Malware Bazaar 7'},2,[],[],malicious,14
6aceacb6120a5a270ad7906dcedc5fcf3059323b6c2f52e5b3eb83a91630ed8f,1,trojan.bulz/mokes,1571024206,217600,"['malware', 'peexe', 'spreader', 'self-delete', 'upx', 'corrupt']",bdsebjh,0.7763157894736842,3,50.0,['MALWARE'],False,,1571024206,4.04,"{'Malware Bazaar 7', 'Malware Hashes'}",4,[],[],malicious,79
1d9b3766643a2c2c96c204c41c58e58dff83a066027419d614043a5db490a7c2,1,trojan.guloader/nsis,1632607007,224978,"['runtime-modules', 'direct-cpu-clock-access', 'peexe', 'overlay', 'long-sleeps']",unknown,0.7631578947368421,3,80.0,['MALWARE'],True,Desconocido,1632607007,4.29,{'Malware Hashes'},1,[],[],malicious,85
c5c6d3e4815d6c5d57a1c0740a92f2aed80a19568838b828fc83e6187fb72068,1,trojan.stopcrypt/stop,1636633131,177664,"['self-delete', 'spreader', 'peexe']",huabghi,0.8026315789473685,4,50.0,['MALWARE'],False,,1636633131,1.85,{'Malware Hashes'},1,[],[],malicious,37
a30aa51bc0554b2dedf5f0a7f29219ad301a97b5e6e4215f42973bb010345d3c,1,trojan.azorult/cryp,1575933519,329728,"['malware', 'checks-disk-space', 'direct-cpu-clock-access', 'peexe', 'self-delete', 'detect-debug-environment', 'long-sleeps', 'spreader', 'executes-dropped-file']",wvftgdb,0.8441558441558441,6,75.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1575933519,4.51,"{'Various Malware Families Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,82
daa40fefba6d493aea762aabe24ceaf93b735f8ed22160508cda3e7357f8a1c6,1,trojan.mint/zard,1623511577,245760,"['self-delete', 'direct-cpu-clock-access', 'peexe', 'spreader', 'cve-2014-3931', 'exploit']",DAA40FEFBA6D493AEA762AABE24CEAF93B735F8ED22160508CDA3E7357F8A1C6.exe,0.7972972972972973,6,65.0,"['MALWARE', 'EVADER', 'RANSOM']",False,,1623511577,6.5,{'MalwareBazaarHash-20220409-1147'},1,[],[],malicious,59
877f342fa777bd70c1308b545ddaff6e70d9a8840c819713e34fcef56e736630,1,trojan.loki/vebzenpak,1333907199,114688,"['runtime-modules', 'spreader', 'direct-cpu-clock-access', 'checks-user-input', 'peexe']",Landskinker.exe,0.7922077922077922,3,76.0,"['TROJAN', 'MALWARE', 'EVADER']",True,Desconocido,1333907199,3.85,{'Malware Bazar 11'},2,[],[],malicious,79
db1a6e4c123218f4eb1bbf4720dd0ac58ceb2ba667d5c987c5e83c45de560f35,1,trojan.ponystealer/bovwbmp,1364713096,114688,"['peexe', 'direct-cpu-clock-access', 'checks-user-input', 'runtime-modules']",THIN.exe,0.8026315789473685,1,,['MALWARE'],True,Desconocido,1364713096,3.11,set(),0,[],[],malicious,86
da65601c5ced322400452dc7f6b90d7e975dec4816db07c51df1545e469a4996,1,trojan.tnega/zeppelin,1631848227,329216,"['direct-cpu-clock-access', 'spreader', 'self-delete', 'peexe']",ecc7dffe587f5a45e46ec44dd857ab9c.virus,0.7894736842105263,3,75.0,"['TROJAN', 'MALWARE', 'EVADER']",False,,1631848227,6.26,set(),0,[],[],malicious,69
34a666042ff3ad45f4e1e37776cc55d4f4fdd1bcd8233852839d55fc076410d1,1,trojan.scarsi/eovv,1379096686,155648,"['peexe', 'direct-cpu-clock-access', 'spreader', 'checks-user-input', 'runtime-modules']",BYGNINGER.exe,0.6578947368421053,0,,[],True,Desconocido,1379096686,3.53,{'Malware Bazaar 7'},2,[],[],malicious,78
0846f9401c2ce02f308a2f451e913996b91577d2c55b561d821bff4cd83d4462,1,,1632606949,312264,"['peexe', 'overlay', 'runtime-modules', 'signed', 'direct-cpu-clock-access', 'invalid-signature']",0846f9401c2ce02f308a2f451e913996b91577d2c55b561d821bff4cd83d4462.exe,0.5277777777777778,2,80.0,['MALWARE'],True,Desconocido,1632606949,3.61,set(),0,[],[],malicious,70
ceb781fef96cb41bc001482e6cd3af83da86eaf8dad6c06a4d07a4e364e7b548,1,trojan.vebzenpak/ponystealer,1414724587,192512,"['checks-user-input', 'peexe', 'runtime-modules']",UNEXCEPTIONALSUKKERTAN.exe,0.7368421052631579,1,,['MALWARE'],True,Desconocido,1414724587,2.26,set(),0,[],[],malicious,69
e1e293cbd9c3deeabfdea61324e45217067414499d34ab8c6add548bb8c926ec,1,trojan.mucc/acos,1322667325,233472,"['checks-user-input', 'direct-cpu-clock-access', 'peexe', 'checks-cpu-name', 'runtime-modules']",Dieters7.exe,0.8157894736842105,1,,['MALWARE'],True,Desconocido,1322667325,3.71,"{'Malware Hashes', 'Malwarebazaar 5'}",4,[],[],malicious,84
31dda5e7ecc901db9226517e2fa71230a73b91bb4ec01a18ca57ae93d57302e1,1,trojan.guloader/nsis,1632607066,325435,"['peexe', 'long-sleeps', 'direct-cpu-clock-access', 'runtime-modules', 'overlay']",31dda5.exe,0.6666666666666666,2,80.0,['MALWARE'],True,Desconocido,1632607066,3.92,{'Malware Hashes'},1,[],[],malicious,72
7ab2370678635de31082c57f7664695b114e103a5d591cf5c621abcf1a74be72,1,trojan.vebzenpak/fareit,1263340622,106496,"['checks-user-input', 'runtime-modules', 'peexe', 'direct-cpu-clock-access']",Surre6.exe,0.7662337662337663,0,,[],True,Desconocido,1263340622,2.12,set(),0,[],[],malicious,85
6b44f8bb0a99d2b29794f048d92bd25805461a6eb9fe45fd82836deb63adb774,1,trojan.vebzenpak/ponystealer,1212387867,69632,"['peexe', 'direct-cpu-clock-access', 'runtime-modules', 'executes-dropped-file', 'checks-user-input']",Canzonenng8.exe,0.7012987012987013,1,,['MALWARE'],True,Desconocido,1212387867,3.17,{'Malware Bazar 11'},2,[],[],malicious,79
f2d3693011ef1c7f247e339460c0b228413c573b1f4b4c22b1433f896d1d793c,1,trojan.androm/ponystealer,1333744756,73728,"['runtime-modules', 'malware', 'long-sleeps', 'spreader', 'checks-user-input', 'peexe', 'direct-cpu-clock-access']",APPLESEUF.exe,0.75,3,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1333744756,2.55,{'Malware Bazaar 7'},2,[],[],malicious,79
