SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
544c4cb23628837e74f41ee8a4d738c21ea59c72e83e97b8a39f2cbbfff110c0,3,trojan.msil/marsilia,1598508661,453632,"['runtime-modules', 'direct-cpu-clock-access', 'peexe', 'assembly', 'spreader', 'executes-dropped-file', 'detect-debug-environment']",chrome.exe,0.6883116883116883,3,70.0,"['RAT', 'MALWARE']",True,Desconocido,1598508661,3.02,{'Malware Bazaar 7'},2,[],[],malicious,67.0
5df5e059d40b2d8595fb044fd6aea3b2db68ba40927ec23cccd1fea3fca6fac7,3,trojan.bladabindi/msil,1613838732,32256,"['runtime-modules', 'direct-cpu-clock-access', 'persistence', 'peexe', 'executes-dropped-file', 'detect-debug-environment', 'assembly', 'malware']",partmgr.sys,0.8701298701298701,3,70.0,"['RAT', 'MALWARE']",False,,1613838732,3.57,{'Malware Bazaar 7'},2,[],[],malicious,93.0
1b1db25a9880974c3e91f7a18e6dd69dec8104d7d0f8f62e6065a2e88c494652,3,trojan.llac/inject3,1559137742,3015294,"['long-sleeps', 'checks-user-input', 'spreader', 'peexe', 'direct-cpu-clock-access', 'runtime-modules', 'overlay']",FlowerPower.EXE,0.8947368421052632,2,50.0,['MALWARE'],True,Desconocido,1559137742,3.76,set(),0,[],[],malicious,93.0
897b255dd729e74fa9928121696186e4f3a36de71884089c01a45a84416e33ad,3,trojan.msil/lazy,2535324599,692224,"['detect-debug-environment', 'runtime-modules', 'peexe', 'assembly', 'spreader', 'direct-cpu-clock-access']",ServiceHub.Host.CLR.x86.exe,0.6710526315789473,2,66.0,"['MALWARE', 'EVADER']",True,Desconocido,2535324599,3.79,set(),0,[],[],malicious,79.0
7b02062649aa81cfdb1d3320741b0cff7f5e4fa3ff6ca11d108d81dba94f1021,3,trojan.msil/bladabindi,1508969171,225960,"['spreader', 'direct-cpu-clock-access', 'overlay', 'assembly', 'persistence', 'detect-debug-environment', 'self-delete', 'runtime-modules', 'peexe', 'executes-dropped-file']",TypeScript Keyboard Sync.exe,0.8076923076923077,1,,['MALWARE'],True,Desconocido,1508969171,3.7,set(),0,[],[],malicious,86.0
5908be701968b86684153ca487f6fa52db35c71156d9c7f8339477c9e3c3222c,3,trojan.msil/bladabindi,1615808354,78848,"['persistence', 'direct-cpu-clock-access', 'runtime-modules', 'assembly', 'peexe', 'malware', 'detect-debug-environment']",fbbea3018a904d94418da1bc72bf7530.exe,0.8181818181818182,4,70.0,"['RAT', 'MALWARE', 'TROJAN']",False,,1615808354,2.92,{'Malware bazaar 6'},2,[],[],malicious,83.0
041f85034f71a295c168af2719d1dfa7a5d346f57b16a4b17bd6a471e3ceb55e,3,trojan.msil/loki,1597623053,441856,"['direct-cpu-clock-access', 'runtime-modules', 'detect-debug-environment', 'peexe', 'spreader', 'assembly']",ZsYuMla2hi4R2ufGrh7yhAb2AJQJKfIgd.exe,0.7763157894736842,1,60.0,['MALWARE'],True,Desconocido,1597623053,3.87,{'Malware Bazar 11'},2,[],[],,
1d1b55f13b7893aa02bd931c5b0fb7f8c72a37d502a83688b75c4f777d21b94a,3,trojan.avemaria/processhijack,1559137742,3015486,"['peexe', 'executes-dropped-file', 'overlay', 'runtime-modules', 'direct-cpu-clock-access', 'long-sleeps', 'spreader', 'checks-user-input']",FlowerPower.EXE,0.8947368421052632,3,50.0,['MALWARE'],True,Desconocido,1559137742,3.77,set(),0,[],[],malicious,92.0
85d69eb9285086812a64cb999341efa04b2f5b1e1dc0998e1cfd486a044cc0b3,3,trojan.bladabindi/starter,1606845655,1729766,"['runtime-modules', 'executes-dropped-file', 'direct-cpu-clock-access', 'overlay', 'detect-debug-environment', 'peexe']",2e1ecf15364d767079e435604436884c.virus,0.6842105263157895,3,,"['MALWARE', 'TROJAN']",False,,1606845655,4.77,"{'Various Malware Families Hashes', 'Malware Bazaar 4'}",4,[],[],malicious,100.0
781b5d055b0e93d0aa74fd29e14ac1bdad9ccb217bf74ea4b1c1beacb3637854,3,trojan.avemaria/zusy,708992537,1931137,"['overlay', 'peexe', 'corrupt', 'spreader']",unpack200.exe,0.8846153846153846,1,50.0,['MALWARE'],True,Desconocido,708992537,2.63,set(),0,[],[],malicious,87.0
8b468d53afe4e28b0914cbda68882e1720730c870bd587b90fa78ffc056eda89,3,,1598684060,116736,"['peexe', 'runtime-modules', 'long-sleeps', 'direct-cpu-clock-access']",unknown,0.88,5,78.0,"['MALWARE', 'STEALER', 'EVADER', 'RAT', 'TROJAN', 'PHISHING']",False,,1598684060,5.09,set(),0,[],[],malicious,100.0
3204608ffab40dd4b5b30f4da46cb4fb556d6cc3d48ba2b7c3aa1f4788775835,3,trojan.bladabindi/msil,1603226430,24064,"['peexe', 'direct-cpu-clock-access', 'assembly', 'runtime-modules', 'detect-debug-environment']",CaZ4a6Jv.exe,0.868421052631579,2,70.0,"['RAT', 'MALWARE']",False,,1603226430,3.54,set(),0,[],[],malicious,94.0
797e4fb918a10e74cd484f57ffc9963a5d57e1b534dbfd72a11b844568de85d2,3,trojan.bladabindi/msil,1606288943,104960,"['assembly', 'detect-debug-environment', 'runtime-modules', 'malware', 'peexe', 'direct-cpu-clock-access']",797e4fb918a10e74cd484f57ffc9963a5d57e1b534dbfd72a11b844568de85d2.exe,0.7792207792207793,5,64.0,"['MALWARE', 'TROJAN', 'EVADER']",False,,1606288943,3.97,{'Malware Hashes'},2,[],[],malicious,81.0
0629278e51106220eb8727f80f4c24cfb432e6344561e8518030b19b669bcc72,3,trojan.loki/agentb,708992537,1066664,"['checks-network-adapters', 'overlay', 'direct-cpu-clock-access', 'spreader', 'bobsoft', 'persistence', 'peexe', 'invalid-signature', 'signed', 'runtime-modules']",MV Grace Dcouments Tender Notice &NYK GGCCO & List.exe,0.8181818181818182,2,70.0,"['MALWARE', 'STEALER', 'TROJAN']",True,Desconocido,708992537,3.79,set(),0,[],[],malicious,52.0
7ad160f3d167b94e1ef982f95d87c302eb9bd8263b26c75e96000d7ce44fc9ba,3,trojan.processhijack/ro3bagsd0tbi,1559137742,2806494,"['peexe', 'runtime-modules', 'checks-user-input', 'direct-cpu-clock-access', 'upx', 'spreader', 'overlay', 'long-sleeps']",FlowerPower.EXE,0.8157894736842105,2,50.0,['MALWARE'],True,Desconocido,1559137742,3.54,set(),0,[],[],malicious,91.0
8774f12d56159a7cbf0e8e2a3618721ea9ca23a7641fe7da417ac0380b5f8d7f,3,trojan.rasftuby,1471202149,710260,"['peexe', 'malware', 'calls-wmi', 'overlay', 'runtime-modules', 'direct-cpu-clock-access', 'executes-dropped-file', 'detect-debug-environment', 'long-sleeps']",arabx.exe,0.6533333333333333,5,70.0,"['RAT', 'MALWARE', 'TROJAN', 'EVADER']",False,,1471202149,4.58,"{'Malwarebazaar 5', 'Various Malware Families Hashes'}",4,[],[],malicious,62.0
58a9a071377220d025fc0f7e622978ff036e54b6deb9192f7a747e3a2c663361,3,trojan.poison/bladabindi,1559137742,3024535,"['peexe', 'executes-dropped-file', 'spreader', 'long-sleeps', 'runtime-modules', 'overlay', 'checks-user-input', 'direct-cpu-clock-access']",FlowerPower.EXE,0.881578947368421,3,50.0,['MALWARE'],True,Desconocido,1559137742,4.13,set(),0,[],[],malicious,93.0
5487114c76439929bf99c66e3bbc72c3dbd3c1a6e788f81a851d980b29821b2e,3,trojan.poison/bladabindi,1559137742,3024482,"['long-sleeps', 'direct-cpu-clock-access', 'runtime-modules', 'executes-dropped-file', 'spreader', 'checks-user-input', 'overlay', 'peexe']",FlowerPower.EXE,0.8831168831168831,3,50.0,['MALWARE'],True,Desconocido,1559137742,4.13,set(),0,[],[],malicious,93.0
0157dd7fb07b3d3db807bafa53451ba0458d2571ca068e6c78ff9cb61b893e13,3,trojan.genie/avemaria,708992537,3338955,"['overlay', 'long-sleeps', 'runtime-modules', 'persistence', 'spreader', 'peexe', 'direct-cpu-clock-access']",unpack200.exe,0.8311688311688312,2,50.0,['MALWARE'],True,Desconocido,708992537,2.63,set(),0,[],[],malicious,86.0
885c0db8dce61efe0b93c41f8eaf4e42f0180ba4b9045d8ca6978298d81bebec,3,trojan.msil/loki,1593486779,264192,"['direct-cpu-clock-access', 'runtime-modules', 'spreader', 'detect-debug-environment', 'assembly', 'peexe']",AytSBzhP.exe,0.7662337662337663,1,60.0,['MALWARE'],True,Desconocido,1593486779,5.19,{'Malware Bazar 11'},2,[],[],malicious,80.0
47c820f673859b9d1fc12751a16023d1192631e6299daebbf8ef5ad31e4c416c,3,trojan.babar/bladabindi,1111055510,13837459,"['spreader', 'runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access', 'overlay', 'peexe', 'persistence']",,0.6883116883116883,1,80.0,['RAT'],False,,1111055510,4.56,set(),0,[],[],malicious,68.0
833f86074592648c0a758098e34ab605a2b922d94dbab7141e2ce87acec03c35,3,trojan.bladabindi/msil,1629038936,29696,"['malware', 'checks-user-input', 'calls-wmi', 'long-sleeps', 'assembly', 'peexe', 'runtime-modules', 'detect-debug-environment', 'persistence', 'direct-cpu-clock-access', 'executes-dropped-file', 'cve-2014-3931', 'exploit']",833f86074592648c0a758098e34ab605a2b922d94dbab7141e2ce87acec03c35.exe,0.8552631578947368,7,69.0,"['RAT', 'MALWARE', 'TROJAN', 'EVADER']",False,,1629038936,3.56,"{'C2 Servers & Virus Providers & Malware Hashes', 'Just another analysis of the njRAT malware - A step-by-step approach', 'Malware Hashes', 'Malware Bazaar 4'}",7,[],"[('T1113', 'Screen Capture'), ('T1547', 'Boot or Logon Autostart Execution'), ('T1055', 'Process Injection'), ('T1056', 'Input Capture'), ('T1057', 'Process Discovery'), ('T1010', 'Application Window Discovery'), ('T1106', 'Native API'), ('T1573', 'Encrypted Channel')]",malicious,93.0
3b446a4db0e7adab5ae5d6221e7f4ed144ed424d0ded94075543e1f328d0df1f,3,,1508969171,225780,"['peexe', 'assembly', 'self-delete', 'overlay', 'runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access', 'executes-dropped-file', 'persistence']",TypeScript Keyboard Sync.exe,0.7894736842105263,2,,['MALWARE'],True,Desconocido,1508969171,3.7,set(),0,[],[],malicious,100.0
18557447ecf0465479dbc151e8b1370550f10211373cd738e3a67e9112927bc8,3,trojan.msil/agenttesla,4118274505,837632,"['detect-debug-environment', 'assembly', 'spreader', 'direct-cpu-clock-access', 'runtime-modules', 'long-sleeps', 'peexe', 'persistence']",DIAU.EXE,0.7866666666666666,5,60.0,"['MALWARE', 'EVADER', 'RAT', 'TROJAN', 'PHISHING']",True,Desconocido,4118274505,3.21,"{'214 archivos maliciosos | conexión con ip: 205.185.118.52', 'Malwarebazaar 5', 'Malware Hashes'}",5,[],[],malicious,78.0
1e4a719dbf73767e3fc658adda053f9e355298200b4ee8ac83380505db4e1125,3,trojan.msil/stealer,1646194344,707072,"['runtime-modules', 'spreader', 'peexe', 'detect-debug-environment', 'assembly', 'direct-cpu-clock-access']",REGEDIT.EXE,0.8157894736842105,4,72.0,"['MALWARE', 'TROJAN', 'EVADER', 'PHISHING']",True,Desconocido,1646194344,3.66,{'Malware Hashes'},2,[],[],malicious,100.0
01cb39d8ea19cbeafa1e15a397a1980a4bb83b69a91698475cc72ca1f28c05b2,3,trojan.rasftuby/bladabindi,1585216967,511325,"['executes-dropped-file', 'peexe', 'runtime-modules', 'direct-cpu-clock-access', 'detect-debug-environment', 'overlay']",01cb39d8ea19cbeafa1e15a397a1980a4bb83b69a91698475cc72ca1f28c05b2.exe,0.6710526315789473,2,80.0,"['RAT', 'MALWARE']",False,,1585216967,5.14,set(),0,[],[],malicious,71.0
89a78c3f2ccfbdfb0413e0d0a193263f2963761a2d817831a56aab4528bb1caa,3,trojan.msil/bladabindi,1638178200,81920,"['runtime-modules', 'detect-debug-environment', 'overlay', 'direct-cpu-clock-access', 'assembly', 'peexe']",New.exe,0.75,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1638178200,3.27,{'Malware Hashes'},3,[],[],malicious,75.0
2bad5a5e965befb0e1839cc8698b3b8a5d3ec177e80abf7b8281ae66461ded5f,3,trojan.bladabindi/msil,1601904375,44032,"['direct-cpu-clock-access', 'detect-debug-environment', 'runtime-modules', 'peexe', 'calls-wmi', 'assembly']",rkA256Xr.exe,0.7763157894736842,2,70.0,"['RAT', 'MALWARE']",False,,1601904375,3.09,set(),0,[],[],malicious,87.0
65b74fc52903be6d0b6718bb01ca0cb2b4d9c21db2c54ec6b82c72a9681e81e6,3,,1559137742,3024620,"['peexe', 'overlay', 'runtime-modules', 'long-sleeps', 'direct-cpu-clock-access', 'checks-user-input', 'spreader']",FlowerPower.EXE,0.8533333333333334,1,50.0,['MALWARE'],True,Desconocido,1559137742,4.13,set(),0,[],[],malicious,92.0
62761233916dc6c5b89f4719f7a4b3873b82ff2c25d5b38b0b4a63bf2469d5f0,3,,1617449297,37888,"['peexe', 'assembly', 'direct-cpu-clock-access', 'detect-debug-environment', 'runtime-modules', 'executes-dropped-file', 'malware']",bc6326420550e47a.exe,0.72,5,80.0,"['RAT', 'MALWARE', 'TROJAN']",False,,1617449297,3.55,{'Malware bazaar 6'},2,[],[],malicious,94.0
2abc47c3c3090b4f2e312ae58131d310cabe12785ffefc224a0793c4bfffcf3d,3,,1615555132,24064,"['malware', 'assembly', 'runtime-modules', 'peexe', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'persistence']",SERVERN.EXE,0.8421052631578947,3,80.0,"['RAT', 'MALWARE']",False,,1615555132,3.54,{'Malware bazaar 6'},2,[],[],malicious,91.0
37fa414b1beac72d5693525b934478c64655b122948b0f5ce9a647b4b08a8554,3,trojan.poison/msil,1371314668,87040,"['detect-debug-environment', 'persistence', 'peexe', 'direct-cpu-clock-access', 'malware', 'runtime-modules']",SpeedAutoClicker.exe,0.881578947368421,4,70.0,"['RAT', 'MALWARE', 'TROJAN']",True,Desconocido,1371314668,4.53,"{'Kelowna Mental Health', 'Various Malware Families Hashes'}",4,[],[],malicious,90.0
