SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
d1fa5637f95fbec5ba4e621bb526ed7eff4dc538eb419081402291bce997c497,1,trojan.zeppelin/raccoon,1622292899,317952,"['direct-cpu-clock-access', 'spreader', 'peexe']",gvhgiws,0.7631578947368421,3,75.0,"['MALWARE', 'TROJAN', 'EVADER']",False,,1622292899,3.78,{'Malware Hashes | abuse.ch'},1,[],[],malicious,71.0
7f75534af5e989dd99a02227f555d7fdb4b57396b2eb8fb02eb71623b857395e,1,trojan.loki/vebzenpak,1260696976,114688,"['direct-cpu-clock-access', 'peexe', 'checks-user-input', 'spreader', 'runtime-modules']",Parameterfrem.exe,0.7922077922077922,1,,['MALWARE'],True,Desconocido,1260696976,3.85,{'Malware Bazar 11'},2,[],[],malicious,83.0
81048cdddc6f37dafe9b76d5075e6fdf404e508f9cf6a8641c6ddde189b9d062,1,trojan.guloader/nsis,1632607066,187136,"['runtime-modules', 'invalid-signature', 'signed', 'overlay', 'direct-cpu-clock-access', 'peexe', 'long-sleeps']",81048cdddc6f37dafe9b76d5075e6fdf404e508f9cf6a8641c6ddde189b9d062.exe,0.75,1,80.0,['MALWARE'],True,Desconocido,1632607066,4.38,{'Malware Hashes'},1,[],[],malicious,83.0
898abdb2d9de0344e5b43ac7e4330faeb03d97aa0a3c37e0a37da0ed4d732e9b,1,trojan.vebzenpak/erui,1341225658,131072,"['spreader', 'checks-user-input', 'runtime-modules', 'peexe', 'direct-cpu-clock-access', 'executes-dropped-file']",VALGAVI.exe,0.7922077922077922,1,,['MALWARE'],True,Desconocido,1341225658,3.53,"{'hashed', '1', 'Undefined Name', 'Malware Hashes', 'Malware Bazar 11'}",16,[],[],malicious,75.0
c5519184aaf5e115b4b005d599412b4fb40766df8bf9bf87aa1cf7ea649ec65c,1,trojan.loki/stopcrypt,1611779902,293376,"['spreader', 'direct-cpu-clock-access', 'peexe']",fcfiwtj,0.7894736842105263,3,75.0,"['MALWARE', 'TROJAN', 'EVADER']",False,,1611779902,4.58,set(),0,[],[],malicious,88.0
bb762f2ee1e1b87d0b2a6340f2470ed895cfefc2d809f58e187f735cbc808850,1,trojan.chapak/stopcrypt,1629307049,314880,"['spreader', 'peexe', 'direct-cpu-clock-access', 'self-delete']",bb762f2ee1e1b87d0b2a6340f2470ed895cfefc2d809f58e187f735cbc808850.exe,0.7894736842105263,4,75.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN']",False,,1629307049,6.36,set(),0,[],[],malicious,60.0
b552268aa50f097f1a2519d76b541d29fb5b8dd041ad979d390140dbcb7d3046,1,trojan.loki/strab,1634536793,281088,"['direct-cpu-clock-access', 'peexe', 'self-delete', 'spreader', 'cve-2014-3931', 'cve-2014-6345', 'exploit']",vsfdgrc,0.75,1,50.0,['MALWARE'],False,,1634536793,4.1,{'Malware Hashes'},2,[],[],malicious,77.0
464e32b273ff94e18247402fec1445dceb07fe8ea16490038fa64b9a23672cf0,1,trojan.guloader/midie,1346387951,241664,"['runtime-modules', 'direct-cpu-clock-access', 'long-sleeps', 'checks-cpu-name', 'checks-user-input', 'peexe']",Reamusekbman.exe,0.8157894736842105,1,,['MALWARE'],True,Desconocido,1346387951,3.95,"{'yarex_vx-underground', 'Malwarebazaar 5', 'Malware Hashes'}",6,[],"[('T1027', 'Obfuscated Files or Information'), ('T1024', 'Custom Cryptographic Protocol')]",malicious,79.0
431be561cc59aff7de922ee8fa241e966e952f50252d413b1f0bce54bc29978e,1,trojan.graftor/vebzenpak,1608275819,86016,"['spreader', 'peexe', 'direct-cpu-clock-access', 'runtime-modules', 'checks-user-input']",konsumisfabrikkens.exe,0.7402597402597403,2,80.0,"['MALWARE', 'TROJAN']",True,Desconocido,1608275819,2.63,{'Malware Bazaar 7'},2,[],[],malicious,79.0
a28c97b7b0f34b024adbe4373e13ea9079de7092da978affc34855c3d2bc646c,1,trojan.loki/diskwriter,1625199911,315904,"['spreader', 'peexe', 'self-delete', 'executes-dropped-file', 'cve-2016-0101', 'exploit']",toolspab2.exe,0.7894736842105263,4,50.0,['MALWARE'],False,,1625199911,3.07,{'Malware Hashes'},1,[],[],malicious,76.0
49d777aff9d282095b6d8e7d26937d579869056e895c23efefbfea2775937f69,1,trojan.vebzenpak/fareit,1268288162,271480,"['signed', 'spreader', 'peexe', 'invalid-signature', 'runtime-modules', 'checks-cpu-name', 'overlay', 'checks-user-input', 'direct-cpu-clock-access']",Slang.exe,0.7662337662337663,1,72.0,"['MALWARE', 'TROJAN', 'EVADER']",True,Desconocido,1268288162,3.04,"{'Malwarebazaar 5', 'Various Malware Families Hashes'}",4,[],[],malicious,76.0
27098e89b511cd37b5aad597d2e3875d5f6ca232b6bc057cef67adc24243d33e,1,trojan.azorult/convagent,1615335488,349696,"['peexe', 'direct-cpu-clock-access', 'spreader']",3688_1636106995_4191.exe,0.8441558441558441,4,50.0,"['MALWARE', 'TROJAN']",False,,1615335488,3.56,"{'Various Malware Families Hashes', 'Malware Bazaar 4'}",4,[],[],malicious,81.0
ab58aec6825baf6f83a0c3de3553dd1b727934bcdbb05f6644122911a514f079,1,trojan.vebzenpak/graftor,1311865997,98304,"['peexe', 'direct-cpu-clock-access', 'runtime-modules', 'spreader', 'checks-user-input']",Mercurialism7.exe,0.7763157894736842,1,80.0,['MALWARE'],True,Desconocido,1311865997,3.66,{'Malware Bazar 11'},2,[],[],malicious,79.0
62f1d77fd86163085d828676a618ce71d44fd445ea9b927fbca506c6b43880f5,1,trojan.guloader/nsis,1632606949,210584,"['signed', 'overlay', 'peexe', 'invalid-signature', 'runtime-modules', 'direct-cpu-clock-access']",62f1d77fd86163085d828676a618ce71d44fd445ea9b927fbca506c6b43880f5.exe,0.75,1,80.0,['MALWARE'],True,Desconocido,1632606949,4.06,{'Malware Hashes'},1,[],[],malicious,78.0
97f5f0ab946e5a7ca3ebc7549bbae772b892c6da4371e29608ac573874d0e185,1,trojan.povertel/autoit,1592064314,866816,"['runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access', 'peexe']",97f5f0ab946e5a7ca3ebc7549bbae772b892c6da4371e29608ac573874d0e185.exe,0.6623376623376623,2,,"['MALWARE', 'TROJAN']",False,,1592064314,5.13,{'Malware Bazar 11'},2,[],[],malicious,38.0
7848e6e1c38a88fffa92f4ef02ecbf2ac332f2c12a42b04f6d0ac186ad815c21,1,trojan.vebzenpak/ponystealer,1407736888,77824,"['runtime-modules', 'peexe', 'checks-user-input', 'direct-cpu-clock-access']",KRYMPE.exe,0.7532467532467533,1,,"['MALWARE', 'TROJAN']",True,Desconocido,1407736888,3.39,{'Malware Bazar 11'},2,[],[],malicious,81.0
417eccc3016d635ce35ddf5d3c9bdaff5ae1f26589a66f4cf092b1290b7f1e74,1,trojan.vebzenpak/bulz,1607329923,77824,"['direct-cpu-clock-access', 'checks-user-input', 'runtime-modules', 'spreader', 'peexe']",VARMESLANGERNES.exe,0.7763157894736842,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1607329923,2.29,{'Malware Bazaar 7'},2,[],[],malicious,75.0
ab3cdb12407fd462c852a5d4565dfde55ff3baaf019f99125970d4355c238a09,1,trojan.glupteba/loki,1576499722,101888,"['peexe', 'spreader', 'direct-cpu-clock-access', 'self-delete']",bcvitaj,0.7922077922077922,1,,['MALWARE'],False,,1576499722,5.42,set(),0,[],[],malicious,82.0
540c3528e6218123939658cd43de8eb0880a00157c7ddf601e8c947361238059,1,trojan.shelsy/nsis,1632607007,479096,"['overlay', 'runtime-modules', 'long-sleeps', 'direct-cpu-clock-access', 'peexe']",540c3528e6218123939658cd43de8eb0880a00157c7ddf601e8c947361238059.exe,0.6578947368421053,1,80.0,['MALWARE'],True,Desconocido,1632607007,4.02,set(),0,[],[],,
25797ad978c6aae6fcd56240124754cd818fda4d8d83830b970d5f6d889ad792,1,trojan.strab/mint,1620731792,326656,"['detect-debug-environment', 'peexe', 'spreader', 'direct-cpu-clock-access', 'checks-disk-space', 'self-delete', 'long-sleeps']",25797ad978c6aae6fcd56240124754cd818fda4d8d83830b970d5f6d889ad792.exe,0.7631578947368421,4,75.0,"['MALWARE', 'TROJAN', 'EVADER']",False,,1620731792,4.48,"{'C2 Servers & Virus Providers & Malware Hashes', 'witra', 'Malware Bazaar 4'}",5,[],[],malicious,76.0
96e4ab3ae8f4486ee0bab405d20c7e00b886072257e8b089ed2dccb39032bcee,1,trojan.povertel/autoit,1597595316,868352,"['peexe', 'detect-debug-environment', 'runtime-modules', 'direct-cpu-clock-access']",908.exe,0.6103896103896104,0,,[],False,,1597595316,5.17,{'Malware Bazar 11'},2,[],[],malicious,41.0
9b156152fd69aa8bd19e5a7717275dbc89404f584852d89b1e60c408de7ed657,1,trojan.mokes/loki,1603247094,303616,"['malware', 'direct-cpu-clock-access', 'peexe', 'spreader', 'cve-2016-2569', 'exploit']",partmgr.sys,0.8441558441558441,2,75.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN', 'RANSOM']",False,,1603247094,5.88,{'Malware Hashes'},2,[],[],malicious,88.0
5b68dbd964aca0aae08182c329a684e43fc27eac7fed3310507caeef86690d69,1,,1632607036,148896,"['peexe', 'overlay', 'runtime-modules', 'signed', 'long-sleeps', 'direct-cpu-clock-access', 'invalid-signature']",Festoners.exe,0.6216216216216216,2,64.0,"['MALWARE', 'TROJAN', 'EVADER']",True,Desconocido,1632607036,4.45,{'GuLoader: Fileless ShellCode-based Malware Downloader [July 2022]'},1,['CloudEye'],"[('T1102', 'Web Service'), ('T1497.003', 'Time Based Evasion'), ('T1070.004', 'File Deletion'), ('T1055.002', 'Portable Executable Injection'), ('T1547.001', 'Registry Run Keys / Startup Folder'), ('T1204.002', 'Malicious File'), ('T1106', 'Native API'), ('T1071.001', 'Web Protocols'), ('T1105', 'Ingress Tool Transfer'), ('T1566.002', 'Spearphishing Link'), ('T1204.001', 'Malicious Link'), ('T1497.001', 'System Checks')]",malicious,5.0
d995d3f4d6ab4089c119c33792fcaa54e2098f86cf4966f93a4b32b57555f73c,1,,1642205430,330240,"['executes-dropped-file', 'peexe', 'spreader', 'direct-cpu-clock-access', 'self-delete']",hwbsevw,0.7733333333333333,3,100.0,"['MALWARE', 'EVADER', 'RAT', 'TROJAN', 'RANSOM']",False,,1642205430,6.25,set(),0,[],[],malicious,67.0
74e5bf86405ad3d894b95c70d21d75dbde5233967254ec7048ed283f0a719da6,1,trojan.scai/arkeistealer,1582040802,293888,"['spreader', 'peexe']",calimatimodunador.exe,0.7662337662337663,3,50.0,"['MALWARE', 'TROJAN']",True,Desconocido,1582040802,5.11,{'Malware Bazaar 7'},2,[],[],malicious,67.0
0e4886f231c7c1418fc0231131283c030d6afc8098bab28204b322bf642bda7c,1,trojan.mokes/loki,1611244446,280576,"['peexe', 'direct-cpu-clock-access', 'spreader']",unknown,0.8026315789473685,1,50.0,['MALWARE'],False,,1611244446,3.98,"{'Malware Hashes', 'MalwareBazaarHash-20220117-0916'}",4,[],[],malicious,47.0
f700fa41b56cd89a790a314ac34e6b3d0a99681b3d3a459453063d43054eb615,1,trojan.shelsy/guloader,1632607066,307476,"['runtime-modules', 'long-sleeps', 'peexe', 'overlay', 'direct-cpu-clock-access']",f700fa41b56cd89a790a314ac34e6b3d0a99681b3d3a459453063d43054eb615.exe,0.7236842105263158,1,80.0,['MALWARE'],True,Desconocido,1632607066,4.09,{'Malware Hashes'},1,[],[],malicious,77.0
888a2bd11840935e40bcea4cb2adfe57938ac8e0bc2e05c51b575167a469e667,1,trojan.ponystealer/vebzenpak,1208777079,73728,"['self-delete', 'runtime-modules', 'direct-cpu-clock-access', 'checks-user-input', 'peexe']",ARBEJDSPLANLA.exe,0.7142857142857143,2,,"['BANKER', 'MALWARE', 'TROJAN']",True,Desconocido,1208777079,3.4,{'Malware Bazar 11'},2,[],[],malicious,78.0
31dad0adfd2efee626bc30eb1bcbcc2303a15483fd76f99f1f45db27f929e2f9,1,trojan.vebzenpak/ponystealer,1240302916,110592,"['runtime-modules', 'checks-user-input', 'peexe', 'spreader']",pradmnskkloake.exe,0.7792207792207793,1,,['MALWARE'],True,Desconocido,1240302916,1.92,set(),0,[],[],malicious,84.0
01e746061fbc08b2d58e0f06cedc93d160bff93ba930141ee317f2f5e32ca26c,1,trojan.mokes/zusy,1368263871,299008,"['long-sleeps', 'peexe', 'spreader', 'direct-cpu-clock-access']",01e746061fbc08b2d58e0f06cedc93d160bff93ba930141ee317f2f5e32ca26c.exe,0.7402597402597403,2,,['MALWARE'],False,,1368263871,6.01,set(),0,[],[],malicious,74.0
87f853045075ff0f1b1153b5288f640772415e9474fb3c6d5fccf7fe0c74b541,1,trojan.guloader/fddl,1439133381,139264,"['direct-cpu-clock-access', 'peexe', 'runtime-modules', 'checks-user-input', 'spreader']",unadulterously.exe,0.7631578947368421,1,,"['MALWARE', 'TROJAN']",True,Desconocido,1439133381,3.17,"{'Various Malware Families Hashes', 'Malware Bazaar 4'}",4,[],[],malicious,83.0
c7126e6559d14c8a6e6502c038b71d2748ea77b6b977134615043e1576770818,1,trojan.vebzenpak/ponystealer,1199630403,86016,"['checks-user-input', 'peexe']",vulne.exe,0.7792207792207793,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1199630403,1.97,set(),0,[],[],malicious,65.0
59f506d635d21da47d436339f679ca161276b7780b149f4b80935763bd00b353,1,trojan.guloader/nsis,1632606978,130984,"['overlay', 'invalid-signature', 'direct-cpu-clock-access', 'signed', 'peexe', 'runtime-modules', 'long-sleeps']",59f506d635d21da47d436339f679ca161276b7780b149f4b80935763bd00b353.exe,0.6973684210526315,2,80.0,['MALWARE'],True,Desconocido,1632606978,3.94,set(),0,[],[],malicious,77.0
050f55673938036ffb9b6a98ca36051e86e59ea7ede4baf4189c87132dd7c419,1,trojan.guloader/nsis,1632607066,364536,"['peexe', 'overlay', 'signed', 'direct-cpu-clock-access', 'long-sleeps', 'invalid-signature', 'runtime-modules']",mma.exe,0.8157894736842105,2,80.0,['MALWARE'],True,Desconocido,1632607066,4.14,{'Malware Hashes'},1,[],[],malicious,77.0
9433390a8374d47e62017b03c8d949af363e1f1aaa5247a2e320fc611c42f138,1,trojan.guloader/ponystealer,1402621123,135168,"['runtime-modules', 'checks-user-input', 'peexe', 'self-delete', 'spreader', 'direct-cpu-clock-access', 'long-sleeps']",Forbrugskredit.exe,0.8421052631578947,3,80.0,"['MALWARE', 'TROJAN']",True,Desconocido,1402621123,2.98,{'Malware Bazaar 7'},2,[],[],malicious,86.0
dd8aa999de8ca5f2d08a477f11449bccd20e82867a4fe128c1f01ae8e74c35d4,1,trojan.ponystealer/vebzenpak,1508728688,110592,"['checks-user-input', 'peexe']",Taarnsmasterens7.exe,0.75,1,,['MALWARE'],True,Desconocido,1508728688,1.98,set(),0,[],[],malicious,73.0
345ed143bf3a28f74de72fa62a271a67fb28ae04e6ca0fefa8eb09c7782dc3e6,1,trojan.vebzenpak/ponystealer,1484997173,77824,"['checks-user-input', 'direct-cpu-clock-access', 'peexe', 'executes-dropped-file', 'runtime-modules', 'spreader']",liverberry.exe,0.7922077922077922,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1484997173,3.57,set(),0,[],[],malicious,62.0
3499e142c7b8df118e260a821ee63df8b1acc253afa7a3593e421135e47efb56,1,,1632607066,362288,"['peexe', 'overlay', 'runtime-modules', 'signed', 'long-sleeps', 'direct-cpu-clock-access', 'invalid-signature']",unknown,0.618421052631579,2,,['MALWARE'],True,Desconocido,1632607066,4.14,{'Malware Hashes'},1,[],[],malicious,80.0
7c70823efc4747cc695fc2377da1589c52b16f70ded3deb0994ee73fa0a81342,1,trojan.msil/loki,1651117587,390144,"['direct-cpu-clock-access', 'detect-debug-environment', 'assembly', 'spreader', 'peexe', 'runtime-modules']",SymDocumentT.exe,0.8157894736842105,1,100.0,"['MALWARE', 'TROJAN', 'EVADER']",True,Desconocido,1651117587,5.2,{'Malware Hashes'},2,[],[],malicious,77.0
64939ef2abe9b397b1f99bb4ba00c7e49be75f14013647c8e0605fb5fdb3b14b,1,trojan.guloader/razy,1423992121,139264,"['peexe', 'checks-user-input', 'checks-cpu-name', 'runtime-modules', 'direct-cpu-clock-access']",Thievesb9.exe,0.8026315789473685,1,,"['MALWARE', 'TROJAN']",True,Desconocido,1423992121,3.78,"{'Various Malware Families Hashes', 'Malware Bazaar 4'}",4,[],[],malicious,88.0
