SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
f5573b38159fddc0505e029b3e0ce2693892237b34653d6cb9eeca6fcc5989fb,5,trojan.msil/agenttesla,1653459525,931328,"['peexe', 'runtime-modules', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'assembly']",CLAIMSECURITYATTRIBUTEFQBNVA.exe,0.7922077922077922,1,50.0,['STEALER'],True,Desconocido,1653459525,4.25,{'Malware Hashes'},2,[],[],malicious,100
25449e29a38dc9c7b102b263b6c076a8b45ac2d2149c336ed9c885cd41905a8c,5,trojan.androm/nsis,1260053446,661683,"['persistence', 'nsis', 'overlay', 'direct-cpu-clock-access', 'runtime-modules', 'spreader', 'peexe', 'cve-2014-3931', 'exploit']",lguergtka.exe,0.7236842105263158,4,,"['TROJAN', 'MALWARE']",False,,1260053446,3.19,"{'Malware Bazaar 4', 'Threatfox Recent Additions'}",3,[],[],malicious,71
11e07ec0803f49241e31cf05330b2624a04380a7304ca6281e5d4c49746f3c89,5,trojan.msil/loki,1623983905,1505280,"['spreader', 'peexe', 'assembly']",RSAPKCS1SignatureDescription.exe,0.7631578947368421,4,60.0,"['STEALER', 'MALWARE']",True,Desconocido,1623983905,4.05,{'Malwarebazaar 5'},2,[],[],malicious,72
960d253c552149f7fd7ca3086951bf2b2422a47675e337a3990cb0fe85ca3c0b,5,trojan.msil/stealer,1625252703,1291264,"['direct-cpu-clock-access', 'checks-network-adapters', 'calls-wmi', 'checks-user-input', 'detect-debug-environment', 'assembly', 'peexe', 'runtime-modules', 'idle', 'spreader']",SuperSQLInjection.exe,0.7236842105263158,1,,"['TROJAN', 'MALWARE']",True,Desconocido,1625252703,1.94,"{'Malwarebazaar 5', 'https://www.threatweb.com/access/sha1_high_confidence_hashes.txt'}",3,[],[],malicious,71
98dbaaebb62d5a464b1c4a97f9bd01d7495cb9543447a28a5977c0750b7878f9,5,trojan.msil/noon,3473493087,44032,"['detect-debug-environment', 'assembly', 'direct-cpu-clock-access', 'runtime-modules', 'peexe', 'checks-network-adapters']",BLT_66053_018_782.exe,0.6973684210526315,3,50.0,"['STEALER', 'MALWARE']",True,Desconocido,3473493087,2.91,{'Malware Hashes'},2,[],[],malicious,74
10217c8832ec22b59968207eaa5f7b2109a00c4fe0969b22957b5f8fabf2c1c5,5,trojan.msil/loki,1648088162,1062400,"['peexe', 'spreader', 'assembly']",FastResourceCompa.exe,0.8181818181818182,3,63.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1648088162,4.27,"{'Malware Hashes', 'Threatfox Recent Additions'}",2,[],[],malicious,75
c4932fa323858a1922adbe110e2985ebabe53bf67c91f5ba3a9211db0eb01a4d,5,trojan.msil/agenttesla,2738578950,809472,"['direct-cpu-clock-access', 'long-sleeps', 'peexe', 'runtime-modules', 'spreader', 'assembly', 'detect-debug-environment']",ProcessorArchitect.exe,0.8157894736842105,2,73.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,2738578950,4.24,{'Malware Hashes'},1,[],[],malicious,100
5d3d64da63078c4087c03a4352412f0c3cda70dc73f61284cb66ccde269bbf30,5,trojan.msil/noon,1654044565,567808,"['peexe', 'detect-debug-environment', 'spreader', 'runtime-modules', 'direct-cpu-clock-access', 'assembly']",DateBuf.exe,0.7368421052631579,4,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1654044565,3.64,{'Malware Hashes'},1,[],[],malicious,72
7702ef79070ed9e1da8bdc52c5b5928b0bcada2eaa515488bd8e1a9967cb4a64,5,trojan.msil/androm,1655290244,16384,"['detect-debug-environment', 'assembly', 'spreader', 'peexe', 'direct-cpu-clock-access', 'runtime-modules']",SPEC_T56738.exe,0.6578947368421053,1,100.0,"['RAT', 'TROJAN', 'EVADER', 'SPREADER', 'MALWARE', 'STEALER']",True,Desconocido,1655290244,3.74,{'Malware Hashes'},1,[],[],malicious,76
1fb7e7adfde8513cad887fb8d169a72d304ed2a24bd3cf1d72db5c4e443d50c6,5,trojan.msil/loki,1621458874,1048576,"['assembly', 'spreader', 'runtime-modules', 'detect-debug-environment', 'peexe', 'direct-cpu-clock-access', 'overlay']",TaskSchedulerAwaitTaskContinuation.exe,0.7662337662337663,3,60.0,"['STEALER', 'MALWARE']",True,Desconocido,1621458874,3.79,"{'Malwarebazaar 5', 'Threatfox Recent Additions'}",3,[],[],malicious,79
e7286571c8da9bd1c2fbedb8ba82e19b04a56a56e4bb4bcfb83d55766c65cb90,5,trojan.msil/loki,1615249615,1761280,"['spreader', 'runtime-modules', 'peexe', 'assembly', 'detect-debug-environment', 'direct-cpu-clock-access']",SymbolMethod.exe,0.7402597402597403,1,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1615249615,3.84,{'Malware Bazaar 7'},2,[],[],malicious,4
8c852c93612eb6464c5e42d8a600e0b73d3e2e73ad56b223dd02fa9fbc5d1364,5,trojan.msil/agenttesla,1620119853,225592,"['overlay', 'detect-debug-environment', 'runtime-modules', 'assembly', 'calls-wmi', 'signed', 'direct-cpu-clock-access', 'persistence', 'invalid-signature', 'spreader', 'peexe']",Pdipucce.exe,0.7532467532467533,2,60.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1620119853,3.44,{'Malware bazaar 6'},2,[],[],malicious,74
f23eca05013c2cc70a34d176362ea27488988afba7f362b372509273dc5cd449,5,trojan.msil/injuke,1634287802,658944,"['peexe', 'direct-cpu-clock-access', 'detect-debug-environment', 'assembly', 'spreader', 'runtime-modules']",New_Requests_30175082.exe,0.7662337662337663,3,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1634287802,4.4,{'Malware Bazaar 4'},2,[],[],malicious,88
888a3f974e9662ba8d21a3346882b1934e6f22ee38a38a84223a54f3bcbc6649,5,trojan.msil/loki,1643092599,805888,"['spreader', 'peexe', 'assembly']",StringResultHandl.exe,0.8157894736842105,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1643092599,3.99,"{'Index of /daily/2022-01-25 - Malshare', 'Malware Hashes'}",3,[],[],malicious,100
4ea712488c2757c53f5aa514648aae9e4b1bee4027b3dd3e1339f564bf8e8cd5,5,trojan.msil/tnega,2334897039,92160,"['assembly', 'peexe', 'checks-network-adapters', 'runtime-modules', 'direct-cpu-clock-access', 'spreader', 'detect-debug-environment']",Gepstl.exe,0.75,3,50.0,"['STEALER', 'MALWARE']",True,Desconocido,2334897039,3.54,set(),0,[],[],malicious,77
691cadca061e29068534972b98fb0a23ab002241eda53bf756ac21fb83b51a63,5,trojan.msil/fctb,745319334,1272960,"['checks-network-adapters', 'detect-debug-environment', 'direct-cpu-clock-access', 'peexe', 'runtime-modules', 'signed', 'assembly', 'invalid-signature', 'spreader', 'overlay']",IMG_55469.exe,0.7662337662337663,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,745319334,3.36,{'Malware Bazaar 7'},2,[],[],malicious,80
dc354f3b0606bae6b5386a9a693c28691acbe4b4cf5ca2734a168d2bfb88a172,5,trojan.msil/agenttesla,1629994548,1016832,"['detect-debug-environment', 'peexe', 'runtime-modules', 'assembly', 'spreader', 'direct-cpu-clock-access']",CategoryMembershipDataEnt.exe,0.76,4,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1629994548,4.72,{'Malware Bazaar 4'},2,[],[],malicious,100
0cf16aa4344576e6376bb2b00d5aa4e119fe41f75b34475e2c213bc0eb8d403c,5,trojan.msil/loki,550246887,1513416,"['assembly', 'spreader', 'runtime-modules', 'peexe', 'signed', 'invalid-signature', 'detect-debug-environment', 'overlay', 'direct-cpu-clock-access']",FH-01772.exe,0.7922077922077922,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,550246887,3.72,{'Malware Bazaar 7'},2,[],[],malicious,83
84a07c64cd318963d10bad4eead98e7f186f136d7e74725cabac4246b56e1712,5,trojan.msil/loki,1625569909,1390080,"['runtime-modules', 'long-sleeps', 'detect-debug-environment', 'direct-cpu-clock-access', 'assembly', 'peexe', 'spreader']",Pa.exe,0.7532467532467533,2,50.0,"['TROJAN', 'MALWARE']",True,Desconocido,1625569909,4.04,"{'Malwarebazaar 5', 'https://www.threatweb.com/access/sha1_high_confidence_hashes.txt'}",3,[],[],malicious,78
09af0d4da156228e7f961b2b96f2806376d6e57b7f1fb556fdcfdfd5781d6e5e,5,trojan.msil/loki,1642080800,382464,"['detect-debug-environment', 'assembly', 'long-sleeps', 'peexe', 'direct-cpu-clock-access', 'spreader', 'runtime-modules', 'calls-wmi']",LUIDANDATTRIBUT.exe,0.7922077922077922,3,67.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1642080800,4.08,"{'Index of /daily/2022-01-18 - Malshare', 'Malware Hashes', 'Threatfox Recent Additions'}",5,[],[],malicious,67
6b42299a2ef7e0a1173f19d1b8556c0fcd399cd438de668988a3d7a84e8b744c,5,trojan.msil/msilheracles,4056403127,636928,"['spreader', 'assembly', 'peexe']",OxA.exe,0.7763157894736842,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,4056403127,3.86,{'Malware Hashes'},2,[],[],malicious,100
743515ad392665594a63eb8ce2432e2234733685d4d6c275c3d076f8b52182bf,5,trojan.msil/loki,1612426711,1135104,"['spreader', 'peexe', 'runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access', 'assembly']",ExplicitlySet.exe,0.8311688311688312,2,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1612426711,4.48,{'Malware Bazaar 7'},2,[],[],malicious,72
06ffaf95c6eb6a673f76c506ff697263d31babb55f90aa1de6aac099ece70bf5,5,trojan.msil/loki,4160760420,904704,"['direct-cpu-clock-access', 'long-sleeps', 'detect-debug-environment', 'runtime-modules', 'spreader', 'peexe', 'assembly']",ICompar.exe,0.8181818181818182,5,50.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,4160760420,3.66,"{'Malwarebazaar 5', 'Threatfox Recent Additions'}",3,[],[],malicious,82
321d91418e6d1d4256bc52f6f71ee29d7945b36c75d245157330e7b681b61125,5,trojan.msil/lazy,1643918699,489984,"['detect-debug-environment', 'peexe', 'assembly', 'runtime-modules', 'spreader', 'direct-cpu-clock-access']",Firefox Installer.exe,0.7894736842105263,2,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1643918699,4.16,{'Various Malware Families Hashes'},2,[],[],malicious,71
765fa2e7b82c623817ae60faa7c21ff5cd5b06d242b2195a6644f73d4fab482f,5,,1630692233,130560,"['malware', 'assembly', 'runtime-modules', 'peexe', 'detect-debug-environment', 'checks-network-adapters', 'spreader', 'direct-cpu-clock-access']",iJMJnUDAnLMGBkvrphkwZ.exe,0.7466666666666667,3,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1630692233,3.59,"{'Malware Bazaar 4', 'Various Malware Families Hashes', 'Legacy Infrastructure is being weaponised to harm consumers privacy - NUTS'}",6,[],[],malicious,77
fe84e1a62e57213249801372834a30d3d218f122889258bdd83e5f016ed4f209,5,trojan.msil/agenttesla,1647239326,612864,"['detect-debug-environment', 'assembly', 'direct-cpu-clock-access', 'peexe', 'runtime-modules', 'spreader']",0szjhl.exe,0.7236842105263158,3,63.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1647239326,3.92,"{'Malware Hashes', 'Threatfox Recent Additions'}",3,[],[],malicious,65
eab57bcf0018095e0008fa816f57a1a95bf498f2436cedffa28acea6299220b9,5,trojan.strictor/stealer,1459567213,589242,"['peexe', 'detect-debug-environment', 'nsis', 'runtime-modules', 'spreader', 'direct-cpu-clock-access', 'overlay', 'long-sleeps']",Scan40916-202109-22.exe,0.7435897435897436,5,50.0,"['EVADER', 'TROJAN', 'STEALER', 'MALWARE']",False,,1459567213,4.25,{'Malware Bazaar 4'},2,[],[],malicious,77
3f582858c2a2c720ecc4fa8524d9e5d30a527750ab9f54f1fa882ced5c56089f,5,trojan.msil/agenttesla,1627105278,972288,"['detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'assembly', 'runtime-modules', 'peexe']",IteratorStateMachineAttribu.exe,0.7792207792207793,2,72.0,"['EVADER', 'TROJAN', 'RAT', 'MALWARE']",True,Desconocido,1627105278,3.72,{'Malwarebazaar 5'},2,[],[],malicious,75
d7769313e09a8094672d05ac20b744454b87e678b1fd883dc274019f2b10ebe4,5,trojan.msil/formbook,1656532599,437760,"['detect-debug-environment', 'assembly', 'runtime-modules', 'spreader', 'direct-cpu-clock-access', 'peexe']",ArrayListEnumera.exe,0.7894736842105263,1,96.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1656532599,5.14,{'Malware Hashes'},2,[],[],malicious,59
84b76b3a16734c3205663559bfa515e7676601a6069fb728c4493d8e0506ca23,5,trojan.msil/lazy,4228131595,295936,"['peexe', 'spreader', 'assembly', 'detect-debug-environment', 'long-sleeps', 'checks-user-input']",Biblioteca.exe,0.7894736842105263,2,84.0,"['EVADER', 'TROJAN', 'RAT', 'MALWARE']",True,Desconocido,4228131595,4.0,"{'Snake Keylogger Campaign.', 'Malware Hashes'}",3,[],[],malicious,84
1cef9863c4a172545f71c9ece45547336f1c14af9f0281914a7b5e5cb169b64d,5,trojan.msil/leonem,1655446115,181248,"['detect-debug-environment', 'spreader', 'assembly', 'direct-cpu-clock-access', 'runtime-modules', 'peexe']",agent99.exe,0.7662337662337663,4,73.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1655446115,3.05,"{'Threatfox Recent Additions', 'MalwareBazaarHash-20220617-1136'}",2,[],[],malicious,67
207521e57ff7149dc1d5830a1cd0ec79d41bb767cbdc47b91d7d466ca7289d88,5,trojan.msil/loki,1638839484,962560,"['assembly', 'spreader', 'peexe', 'long-sleeps', 'runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access']",InAttribu.exe,0.7763157894736842,3,80.0,"['EVADER', 'TROJAN', 'RAT', 'MALWARE']",True,Desconocido,1638839484,4.1,"{'Malware Bazaar 4', 'Various Malware Families Hashes', 'Threatfox Recent Additions'}",5,[],[],malicious,74
ad5b2669c9799bba94d6e849b7682026c9ec0498219050ffefbef0a7987b816a,5,trojan.msil/agenttesla,1613430585,2957312,"['runtime-modules', 'assembly', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'peexe']",metaeditor.exe,0.5844155844155844,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1613430585,4.71,{'Malware Bazaar 7'},2,[],[],malicious,47
42b7d6c812a0fdefa87e7d48c1170babffe26932c12ea2037ea7161c2061c724,5,trojan.msil/agenttesla,1628923304,1078272,"['detect-debug-environment', 'assembly', 'runtime-modules', 'direct-cpu-clock-access', 'long-sleeps', 'spreader', 'peexe']",UCOMIConnectionPoi.exe,0.8266666666666667,4,50.0,"['EVADER', 'TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1628923304,3.41,{'Malwarebazaar 5'},2,[],[],malicious,81
9c2da9a2124af3cca14134cd848769702fd59d4d639245d881940d5b777e22d0,5,trojan.msil/olock,1631587588,357376,"['long-sleeps', 'spreader', 'assembly', 'direct-cpu-clock-access', 'detect-debug-environment', 'runtime-modules', 'peexe']",ResourceManagerMediat.exe,0.75,4,50.0,"['EVADER', 'TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1631587588,4.09,{'Malware Bazaar 4'},2,[],[],malicious,100
d0fdc9259b8a73d3faf90544b0e6792b5f747d9a26af662e95d3f7f9c24322c9,5,trojan.stealer/spynoon,1223675321,608346,"['detect-debug-environment', 'persistence', 'direct-cpu-clock-access', 'runtime-modules', 'overlay', 'nsis', 'peexe', 'long-sleeps']",unknown,0.7763157894736842,4,59.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",False,,1223675321,4.15,"{'ThreatFox IOC Database', 'Malware Hashes', 'Index of /daily/2022-01-10 - Malshare'}",4,[],[],malicious,34
3c773996e68574e5aff0f884e9c0a8ea6fd7055f17fa694af0985d5e5ecb5bfe,5,trojan.msil/loki,1649227495,483328,"['peexe', 'spreader', 'assembly']",CategoryMembershipEntryFiel.exe,0.8289473684210527,2,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1649227495,5.17,{'Malware Hashes'},2,[],[],malicious,71
85468a8943c49230eae5bf7a3194f4698d4df48891bd501dbb28eb53b737ac7d,5,trojan.msil/loki,1650534633,538624,"['spreader', 'assembly', 'peexe']",CmsUt.exe,0.75,4,75.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1650534633,4.98,{'Malware Hashes'},2,[],[],malicious,70
1d3dae6be6290d3aec300cb83809ca29b5c5b8b8a9c11cd78bfa73ed9d3a43d3,5,trojan.msil/flcw,1627539008,1233920,"['peexe', 'spreader', 'detect-debug-environment', 'persistence', 'runtime-modules', 'long-sleeps', 'direct-cpu-clock-access', 'assembly']",SystemCollectionsConcurrentProducerConsumerCollectionDebugVi.exe,0.8289473684210527,2,50.0,"['TROJAN', 'STEALER', 'MALWARE']",True,Desconocido,1627539008,4.54,"{'Malwarebazaar 5', 'Threatfox Recent Additions'}",3,[],[],malicious,82
134f65fd76fef6705fda2e1f2eaa8472a20f0b080daa950425d74ba497adc528,5,trojan.msil/agensla,1657008412,1078272,"['direct-cpu-clock-access', 'spreader', 'assembly', 'detect-debug-environment', 'peexe', 'runtime-modules']",RemotePropertyHolderAttrib.exe,0.7792207792207793,3,65.0,"['RAT', 'TROJAN', 'EVADER', 'MALWARE', 'STEALER']",True,Desconocido,1657008412,3.35,"{'Malware Hashes | abuse.ch', 'Threatfox Recent Additions'}",2,[],[],malicious,75
